date	bat	vlt
2015-07-30T08:35	21	13.6
2015-08-01T20:35	21	13.6
2015-08-04T08:35	21	13.6
2015-08-06T20:35	21	13.6
2015-08-09T08:35	21	13.6
2015-08-11T20:35	22	13.6
2015-08-14T08:35	22	13.6
2015-08-16T20:35	22	13.6
2015-08-19T08:35	22	13.6
2015-08-21T20:35	22	13.6
2015-08-24T08:35	22	13.7
2015-08-26T20:35	23	13.6
2015-08-29T08:35	23	13.6
2015-08-31T20:35	23	13.7
2015-09-03T08:35	23	13.6
2015-09-05T20:35	23	13.6
2015-09-08T08:35	24	13.6
2015-09-10T20:35	24	13.6
2015-09-13T08:35	24	13.6
2015-09-15T20:35	24	13.6
2015-09-18T08:35	24	13.7
2015-09-20T20:35	24	13.4
2015-09-23T08:35	25	13.4
2015-09-25T20:35	25	13.6
2015-09-28T08:35	25	13.6
2015-09-30T20:35	25	13.6
2015-10-03T08:35	25	13.6
2015-10-05T20:35	26	13.7
2015-10-08T08:35	26	13.6
2015-10-10T20:35	26	13.6
2015-10-13T08:35	26	13.6
2015-10-15T20:35	26	13.6
2015-10-18T08:35	26	13.6
2015-10-20T20:35	27	13.5
2015-10-23T08:35	27	13.6
2015-10-25T20:35	27	13.6
2015-10-28T08:35	27	13.6
2015-10-30T20:35	27	13.6
2015-11-02T08:35	28	13.6
2015-11-04T20:35	28	13.7
2015-11-07T08:35	28	13.6
2015-11-09T20:35	28	13.7
2015-11-12T08:35	28	13.6
2015-11-14T20:35	28	13.6
2015-11-17T08:35	29	13.6
2015-11-19T20:35	29	13.7
2015-11-22T08:35	29	13.6
2015-11-24T20:35	29	13.6
2015-11-27T08:35	29	13.6
2015-11-29T20:35	30	13.6
2015-12-02T08:35	30	13.6
2015-12-04T20:35	30	13.6
2015-12-07T08:35	30	13.6
2015-12-09T20:35	30	13.6
2015-12-12T08:35	30	13.6
2015-12-14T20:35	31	13.6
2015-12-17T08:35	31	13.6
2015-12-19T20:35	31	13.6
2015-12-22T08:35	31	13.6
2015-12-24T20:35	31	13.6
2015-12-27T08:35	32	13.6
2015-12-29T20:35	32	13.6
2016-01-01T08:35	32	13.6
2016-01-03T20:35	32	13.6
2016-01-06T08:35	32	13.6
2016-01-08T20:35	32	13.5
2016-01-11T08:35	33	13.6
2016-01-13T20:35	33	13.6
2016-01-16T08:35	33	13.6
2016-01-18T20:35	33	13.6
2016-01-21T08:35	33	13.7
2016-01-23T20:35	34	13.6
2016-01-26T08:35	34	13.7
2016-01-28T20:35	34	13.5
2016-01-31T08:35	34	13.5
2016-02-02T20:35	35	13.7
2016-02-05T08:35	35	13.6
2016-02-07T20:35	35	13.7
2016-02-10T08:35	35	13.7
2016-02-12T20:35	35	13.6
2016-02-15T08:35	35	13.7
2016-02-17T20:35	36	13.7
2016-02-20T08:35	36	13.7
2016-02-22T20:35	36	13.7
2016-02-25T08:35	36	13.6
2016-02-27T20:35	36	13.7
2016-03-01T08:35	37	13.7
2016-03-03T20:35	37	13.7
2016-03-06T08:35	37	13.7
2016-03-08T20:35	37	13.7
2016-03-11T08:35	37	13.5
2016-03-13T20:35	37	13.7
2016-03-16T08:35	38	13.7
2016-03-18T20:35	38	13.7
2016-03-21T08:35	38	13.7
2016-03-23T20:35	38	13.7
2016-03-26T08:35	38	13.7
2016-03-28T20:35	39	13.7
2016-03-31T08:35	39	13.7
2016-04-02T20:35	39	13.7
2016-04-05T08:35	39	13.7
2016-04-07T20:35	39	13.7
2016-04-10T08:35	39	13.7
2016-04-15T08:35	40	13.7
2016-04-17T20:35	40	13.7
2016-04-20T08:35	40	13.5
2016-04-22T20:35	40	13.7
2016-04-25T08:35	41	13.7
2016-04-27T20:35	41	13.7
2016-04-30T08:35	41	13.7
2016-05-02T20:35	42	13.7
2016-05-05T08:35	42	13.7
2016-05-07T20:35	42	13.7
2016-05-10T08:35	42	13.5
2016-05-12T20:35	42	13.7
2016-05-15T08:35	43	13.7
2016-05-17T20:35	43	13.7
2016-05-20T08:35	43	13.7
2016-05-22T20:35	43	13.7
2016-05-25T08:35	44	13.7
2016-05-27T20:35	44	13.7
2016-05-30T08:35	44	13.7
2016-06-01T20:35	44	13.7
2016-06-04T08:35	44	13.7
2016-06-06T20:35	45	13.7
2016-06-09T08:35	45	13.7
2016-06-11T20:35	45	13.7
2016-06-14T08:35	45	13.7
2016-06-16T20:35	45	13.7
2016-06-19T08:35	46	13.7
2016-06-21T20:35	46	13.7
2016-06-24T08:35	46	13.7
2016-06-26T20:35	46	13.7
2016-06-29T08:35	47	13.7
2016-07-01T20:35	47	13.7
2016-07-04T08:35	47	13.7
2016-07-06T20:35	47	13.7
2016-07-09T08:35	47	13.7
2016-07-11T20:35	48	13.7
2016-07-14T08:35	48	13.7
2016-07-16T20:35	48	13.7
2016-07-19T08:35	48	13.6
2016-07-21T20:35	48	13.7
2016-07-24T08:35	49	13.7
2016-07-26T20:35	49	13.7
2016-07-29T08:35	49	13.7
2016-07-31T20:35	49	13.7
2016-08-03T08:35	49	13.5
2016-08-05T20:35	50	13.7
2016-08-08T08:35	50	13.7
2016-08-10T20:35	50	13.7
2016-08-13T08:35	50	13.7
2016-08-15T20:35	51	13.6
2016-08-18T08:35	51	13.7
2016-08-20T20:35	51	13.7
2016-08-23T08:35	51	13.7
2016-08-25T20:35	51	13.7
2016-08-28T08:35	52	13.7
2016-08-30T20:35	52	13.7
2016-09-02T08:35	52	13.7
2016-09-04T20:35	52	13.7
2016-09-07T08:35	52	13.7
2016-09-09T20:35	53	13.7
2016-09-12T08:35	53	13.7
2016-09-14T20:35	53	13.7
2016-09-17T08:35	53	13.7
2016-09-19T20:35	53	13.7
2016-09-22T08:35	54	13.7
2016-09-24T20:35	54	13.7
2016-09-27T08:35	54	13.7
2016-09-29T20:35	55	13.7
2016-10-02T08:35	55	13.6
2016-10-04T20:35	55	13.7
2016-10-07T08:35	55	13.7
2016-10-09T20:35	55	13.7
2016-10-12T08:35	56	13.7
2016-10-14T20:35	56	13.7
2016-10-17T08:35	56	13.7
2016-10-19T20:35	56	13.7
2016-10-22T08:35	57	13.7
2016-10-24T20:35	57	13.6
2016-10-27T08:35	57	13.7
2016-10-29T20:35	57	13.7
2016-11-01T08:35	57	13.7
2016-11-03T20:35	58	13.7
2016-11-06T08:35	58	13.7
2016-11-08T20:35	58	13.7
2016-11-11T08:35	58	13.6
2016-11-13T20:35	58	13.7
2016-11-16T08:35	59	13.7
2016-11-18T20:35	59	13.7
2016-11-21T08:35	59	13.7
2016-11-23T20:35	59	13.7
2016-11-26T08:35	59	13.7
2016-11-28T20:35	60	13.7
2016-12-01T08:35	60	13.7
2016-12-03T20:35	60	13.7
2016-12-06T08:35	60	13.7
2016-12-08T20:35	61	13.7
2016-12-11T08:35	61	13.7
2016-12-13T20:35	61	13.7
2016-12-16T08:35	61	13.7
2016-12-18T20:35	61	13.7
2016-12-21T08:35	62	13.7
2016-12-23T20:35	62	13.7
2016-12-26T08:35	62	13.7
2016-12-28T20:35	62	13.7
2016-12-31T08:35	62	13.7
2017-01-02T20:35	63	13.7
2017-01-05T08:35	63	13.7
2017-01-07T20:35	63	13.7
2017-01-10T08:35	63	13.7
2017-01-12T20:35	63	13.7
2017-01-15T08:35	64	13.4
2017-01-17T20:35	64	13.7
2017-01-20T08:35	64	13.6
2017-01-22T20:35	64	13.7
2017-01-25T08:35	65	13.7
2017-01-27T20:35	65	13.7
2017-01-30T08:35	65	13.7
2017-02-01T20:35	65	13.7
2017-02-04T08:35	65	13.4
2017-02-06T20:35	66	13.7
2017-02-09T08:35	66	13.7
2017-02-11T20:35	66	13.7
2017-02-14T08:35	66	13.7
2017-02-16T20:35	66	13.6
2017-02-19T08:35	67	13.7
2017-02-21T20:35	67	13.7
2017-02-24T08:35	67	13.6
2017-02-26T20:35	67	13.7
2017-03-01T08:35	68	13.7
2017-03-03T20:35	68	13.7
2017-03-06T08:35	68	13.7
2017-03-08T20:35	68	13.7
2017-03-11T08:35	69	13.6
2017-03-13T20:35	69	13.7
2017-03-16T08:35	69	13.6
2017-03-18T20:35	69	13.6
2017-03-21T08:35	70	13.6
2017-03-23T20:35	70	13.6
2017-03-26T08:35	70	13.6
2017-03-28T20:35	70	13.6
2017-03-31T08:35	70	13.6
2017-04-02T20:35	71	13.6
2017-04-05T08:35	71	13.4
2017-04-07T20:35	71	13.6
2017-04-10T08:35	71	13.6
2017-04-12T20:35	71	13.6
2017-04-15T08:35	72	13.6
2017-04-17T20:35	72	13.6
2017-04-20T08:35	72	13.6
2017-04-22T20:35	72	13.6
2017-04-25T08:35	72	13.6
2017-04-27T20:35	73	13.6
2017-04-30T08:35	73	13.6
2017-05-02T20:35	73	13.6
