date	pitch	roll
2014-11-01T12:35	1.3178029288	1.03132403124
2014-11-02T08:35	1.3178029288	1.03132403124
2014-11-03T04:35	1.3178029288	1.03132403124
2014-11-04T00:35	1.3178029288	1.03132403124
2014-11-04T20:35	1.3178029288	1.03132403124
2014-11-05T16:35	1.3178029288	1.03132403124
2014-11-06T12:35	1.3178029288	1.03132403124
2014-11-07T08:35	1.3178029288	1.03132403124
2014-11-08T04:35	1.3178029288	0.974028251722
2014-11-09T00:35	1.3178029288	0.974028251722
2014-11-09T20:35	1.3178029288	1.14591559026
2014-11-10T16:35	1.3178029288	0.974028251722
2014-11-11T12:35	1.3178029288	0.974028251722
2014-11-12T08:35	1.3178029288	0.974028251722
2014-11-13T04:35	1.3178029288	0.974028251722
2014-11-14T00:35	1.3178029288	0.974028251722
2014-11-14T20:35	1.3178029288	0.974028251722
2014-11-15T16:35	1.3178029288	0.974028251722
2014-11-16T12:35	1.43239448783	1.08861981075
2014-11-17T08:35	1.3178029288	0.974028251722
2014-11-18T04:35	1.3178029288	0.974028251722
2014-11-19T00:35	1.3178029288	0.974028251722
2014-11-19T20:35	1.3178029288	0.974028251722
2014-11-20T16:35	1.3178029288	1.03132403124
2014-11-21T12:35	1.3178029288	0.974028251722
2014-11-22T08:35	1.3178029288	0.974028251722
2014-11-23T04:35	1.3178029288	0.974028251722
2014-11-24T00:35	1.3178029288	0.974028251722
2014-11-24T20:35	1.26050714929	0.974028251722
2014-11-25T16:35	1.3178029288	0.974028251722
2014-11-26T12:35	1.3178029288	1.14591559026
2014-11-27T08:35	1.3178029288	0.974028251722
2014-11-28T04:35	1.3178029288	0.974028251722
2014-11-29T00:35	1.3178029288	0.974028251722
2014-11-29T20:35	1.3178029288	0.974028251722
2014-11-30T16:35	1.3178029288	0.974028251722
2014-12-01T12:35	1.3178029288	0.974028251722
2014-12-02T08:35	1.3178029288	0.974028251722
2014-12-03T04:35	1.3178029288	0.974028251722
2014-12-04T00:35	1.3178029288	0.974028251722
2014-12-04T20:35	1.3178029288	1.14591559026
2014-12-05T16:35	1.3178029288	0.974028251722
2014-12-06T12:35	1.3178029288	0.974028251722
2014-12-07T08:35	1.3178029288	0.974028251722
2014-12-08T04:35	1.3178029288	1.14591559026
2014-12-09T00:35	1.3178029288	0.974028251722
2014-12-09T20:35	1.3178029288	1.14591559026
2014-12-10T16:35	1.3178029288	0.974028251722
2014-12-11T12:35	1.3178029288	0.974028251722
2014-12-12T08:35	1.3178029288	0.974028251722
2014-12-13T04:35	1.3178029288	0.974028251722
2014-12-14T00:35	1.3178029288	0.974028251722
2014-12-14T20:35	1.3178029288	0.974028251722
