date	bat	vlt
2015-10-26T16:15	28	13.7
2015-10-29T04:15	28	13.7
2015-10-31T16:15	28	13.7
2015-11-03T04:15	29	13.7
2015-11-05T16:15	29	13.7
2015-11-08T04:15	29	13.7
2015-11-10T16:15	29	13.7
2015-11-13T04:15	29	13.7
2015-11-15T16:15	30	13.7
2015-11-18T04:15	30	13.7
2015-11-20T16:15	30	13.7
2015-11-23T04:15	30	13.7
2015-11-25T16:15	30	13.7
2015-11-28T04:15	30	13.7
2015-11-30T16:15	31	13.7
2015-12-03T04:15	31	13.7
2015-12-05T16:15	31	13.7
2015-12-08T04:15	31	13.7
2015-12-10T16:15	31	13.7
2015-12-13T04:15	32	13.7
2015-12-15T16:15	32	13.7
2015-12-18T04:15	32	13.5
2015-12-20T16:15	32	13.7
2015-12-23T04:15	33	13.7
2015-12-25T16:15	33	13.7
2015-12-28T04:15	33	13.5
2015-12-30T16:15	33	13.5
2016-01-02T04:15	33	13.6
2016-01-04T16:15	33	13.7
2016-01-07T04:15	34	13.7
2016-01-09T16:15	34	13.7
2016-01-12T04:15	34	13.7
2016-01-14T16:15	34	13.7
2016-01-17T04:15	34	13.7
2016-01-19T16:15	35	13.7
2016-01-22T04:15	35	13.7
2016-01-24T16:15	35	13.7
2016-01-27T04:15	35	13.7
2016-01-29T16:15	35	13.7
2016-02-01T04:15	36	13.7
2016-02-03T16:15	36	13.7
2016-02-06T04:15	36	13.7
2016-02-08T16:15	36	13.7
2016-02-11T04:15	36	13.7
2016-02-13T16:15	36	13.7
2016-02-16T04:15	37	13.7
2016-02-18T16:15	37	13.7
2016-02-21T04:15	37	13.7
2016-02-23T16:15	37	13.7
2016-02-26T04:15	37	13.6
2016-02-28T16:15	38	13.7
2016-03-02T04:15	38	13.7
2016-03-04T16:15	38	13.7
2016-03-07T04:15	38	13.7
2016-03-09T16:15	38	13.7
2016-03-12T04:15	38	13.7
2016-03-14T16:15	39	13.7
2016-03-17T04:15	39	13.7
2016-03-19T16:15	39	13.7
2016-03-22T04:15	39	13.7
2016-03-24T16:15	39	13.7
2016-03-27T04:15	40	13.7
2016-03-29T16:15	40	13.7
2016-04-01T04:15	40	13.7
2016-04-03T16:15	40	13.7
2016-04-06T04:15	40	13.7
2016-04-08T16:15	40	13.7
2016-04-11T04:15	41	13.7
2016-04-13T16:15	41	13.7
2016-04-16T04:15	41	13.7
2016-04-18T16:15	42	13.7
2016-04-21T04:15	42	13.7
2016-04-23T16:15	42	13.7
2016-04-26T04:15	42	13.5
2016-04-28T16:15	42	13.7
2016-05-01T04:15	42	13.7
2016-05-03T16:15	43	13.7
2016-05-06T04:15	43	13.7
2016-05-08T16:15	43	13.7
2016-05-11T04:15	43	13.7
2016-05-13T16:15	43	13.7
2016-05-16T04:15	44	13.7
2016-05-18T16:15	44	13.7
2016-05-21T04:15	44	13.7
2016-05-23T16:15	44	13.7
2016-05-26T04:15	44	13.7
2016-05-28T16:15	44	13.7
2016-05-31T04:15	45	13.4
2016-06-02T16:15	45	13.6
2016-06-05T04:15	45	13.7
2016-06-07T16:15	45	13.7
2016-06-10T04:15	45	13.7
2016-06-12T16:15	46	13.7
2016-06-15T04:15	46	13.7
2016-06-17T16:15	46	13.7
2016-06-20T04:15	46	13.7
2016-06-22T16:15	46	13.7
2016-06-25T04:15	47	13.7
2016-06-27T16:15	47	13.7
2016-06-30T04:15	47	13.7
2016-07-02T16:15	47	13.7
2016-07-05T04:15	47	13.7
2016-07-07T16:15	47	13.7
2016-07-10T04:15	48	13.7
2016-07-12T16:15	48	13.7
2016-07-15T04:15	48	13.7
2016-07-17T16:15	48	13.7
2016-07-20T04:15	48	13.7
2016-07-22T16:15	49	13.6
2016-07-25T04:15	49	13.6
2016-07-27T16:15	49	13.7
2016-07-30T04:15	49	13.7
2016-08-01T16:15	49	13.7
2016-08-04T04:15	49	13.7
2016-08-06T16:15	50	13.7
2016-08-09T04:15	50	13.7
2016-08-11T16:15	50	13.7
2016-08-14T04:15	50	13.7
2016-08-16T16:15	50	13.7
2016-08-19T04:15	51	13.6
2016-08-21T16:15	51	13.7
2016-08-24T04:15	51	13.6
2016-08-26T16:15	51	13.7
2016-08-29T04:15	51	13.7
2016-08-31T16:15	52	13.7
2016-09-03T04:15	52	13.7
2016-09-05T16:15	52	13.7
2016-09-08T04:15	52	13.7
2016-09-10T16:15	53	13.7
2016-09-13T04:15	53	13.7
2016-09-15T16:15	53	13.7
2016-09-18T04:15	53	13.6
2016-09-20T16:15	53	13.7
2016-09-23T04:15	53	13.7
2016-09-25T16:15	54	13.7
2016-09-28T04:15	54	13.7
2016-09-30T16:15	54	13.7
2016-10-03T04:15	54	13.7
2016-10-05T16:15	54	13.7
2016-10-08T04:15	55	13.7
2016-10-10T16:15	55	13.7
2016-10-13T04:15	55	13.7
2016-10-15T16:15	55	13.7
2016-10-18T04:15	55	13.7
2016-10-20T16:15	55	13.7
2016-10-23T04:15	56	13.7
2016-10-25T16:15	56	13.7
2016-10-28T04:15	56	13.7
2016-10-30T16:15	56	13.7
2016-11-02T04:15	56	13.7
2016-11-04T16:15	57	13.7
2016-11-07T04:15	57	13.7
2016-11-09T16:15	57	13.7
2016-11-12T04:15	57	13.7
2016-11-14T16:15	57	13.7
2016-11-17T04:15	58	13.5
2016-11-19T16:15	58	13.7
2016-11-22T04:15	58	13.7
2016-11-24T16:15	58	13.6
2016-11-27T04:15	58	13.7
2016-11-29T16:15	58	13.7
2016-12-02T04:15	59	13.7
2016-12-04T16:15	59	13.7
2016-12-07T04:15	59	13.7
2016-12-09T16:15	59	13.5
2016-12-12T04:15	59	13.7
2016-12-14T16:15	60	13.7
2016-12-17T04:15	60	13.7
2016-12-19T16:15	60	13.7
2016-12-22T04:15	60	13.7
2016-12-24T16:15	60	13.7
2016-12-27T04:15	60	13.7
2016-12-29T16:15	61	13.7
2017-01-01T04:15	61	13.7
2017-01-03T16:15	61	13.7
2017-01-06T04:15	61	13.7
2017-01-08T16:15	61	13.7
2017-01-11T04:15	62	13.7
2017-01-13T16:15	62	13.7
2017-01-16T04:15	62	13.5
2017-01-18T16:15	62	13.7
2017-01-21T04:15	62	13.7
2017-01-23T16:15	62	13.7
2017-01-26T04:15	63	13.7
2017-01-28T16:15	63	13.7
2017-01-31T04:15	63	13.7
2017-02-02T16:15	63	13.7
2017-02-05T04:15	63	13.7
2017-02-07T16:15	64	13.7
2017-02-10T04:15	64	13.6
2017-02-12T16:15	64	13.7
2017-02-15T04:15	64	13.7
2017-02-17T16:15	65	13.7
2017-02-20T04:15	65	13.7
2017-02-22T16:15	65	13.7
2017-02-25T04:15	65	13.7
2017-02-27T16:15	65	13.7
2017-03-02T04:15	66	13.7
2017-03-04T16:15	66	13.7
2017-03-07T04:15	66	13.7
2017-03-09T16:15	66	13.4
2017-03-12T04:15	66	13.7
2017-03-14T16:15	66	13.7
2017-03-17T04:15	67	13.7
2017-03-19T16:15	67	13.7
2017-03-22T04:15	67	13.7
2017-03-24T16:15	67	13.7
2017-03-27T04:15	67	13.6
2017-03-29T16:15	68	13.7
2017-04-01T04:15	68	13.7
2017-04-03T16:15	68	13.7
2017-04-06T04:15	68	13.7
2017-04-08T16:15	68	13.7
2017-04-11T04:15	69	13.7
2017-04-13T16:15	69	13.7
2017-04-16T04:15	69	13.7
2017-04-18T16:15	69	13.7
2017-04-21T04:15	69	13.7
2017-04-23T16:15	69	13.7
2017-04-26T04:15	70	13.7
2017-04-28T16:15	70	13.7
2017-05-01T04:15	70	13.7
2017-05-03T16:15	70	13.7
