date	pitch	roll
2015-04-08T18:55	-9.11002894258	-5.78687373082
2015-04-09T14:55	-9.11002894258	-5.78687373082
2015-04-10T10:55	-8.88084582453	-5.15662015618
2015-04-11T06:55	-8.93814160404	-5.78687373082
2015-04-12T02:55	-8.88084582453	-5.15662015618
2015-04-12T22:55	-9.11002894258	-5.78687373082
2015-04-13T18:55	-9.11002894258	-5.78687373082
2015-04-14T14:55	-8.93814160404	-5.15662015618
2015-04-15T10:55	-8.88084582453	-5.78687373082
2015-04-16T06:55	-8.93814160404	-5.78687373082
2015-04-17T02:55	-9.11002894258	-5.78687373082
2015-04-17T22:55	-8.88084582453	-5.21391593569
2015-04-18T18:55	-8.88084582453	-5.21391593569
2015-04-19T14:55	-8.88084582453	-5.21391593569
2015-04-20T10:55	-9.11002894258	-5.78687373082
2015-04-21T06:55	-9.11002894258	-5.78687373082
2015-04-22T02:55	-8.88084582453	-5.15662015618
2015-04-22T22:55	-9.11002894258	-5.78687373082
2015-04-23T18:55	-9.11002894258	-5.78687373082
2015-04-24T14:55	-8.93814160404	-5.78687373082
2015-04-25T10:55	-9.11002894258	-5.78687373082
2015-04-26T06:55	-8.88084582453	-5.78687373082
2015-04-27T02:55	-9.11002894258	-5.78687373082
2015-04-27T22:55	-9.11002894258	-5.78687373082
2015-04-28T18:55	-9.11002894258	-5.78687373082
2015-04-29T14:55	-8.88084582453	-5.15662015618
2015-04-30T10:55	-9.11002894258	-5.78687373082
2015-05-01T06:55	-8.88084582453	-5.15662015618
2015-05-02T02:55	-8.88084582453	-5.15662015618
2015-05-02T22:55	-8.88084582453	-5.15662015618
2015-05-03T18:55	-8.93814160404	-5.78687373082
2015-05-04T14:55	-8.88084582453	-5.15662015618
2015-05-05T10:55	-8.93814160404	-5.78687373082
2015-05-06T06:55	-8.93814160404	-5.78687373082
2015-05-07T02:55	-8.93814160404	-5.78687373082
2015-05-07T22:55	-8.93814160404	-5.78687373082
2015-05-08T18:55	-8.93814160404	-5.78687373082
2015-05-09T14:55	-8.93814160404	-5.78687373082
2015-05-10T10:55	-8.93814160404	-5.78687373082
2015-05-11T06:55	-8.93814160404	-5.78687373082
2015-05-12T02:55	-9.11002894258	-5.78687373082
2015-05-12T22:55	-8.88084582453	-5.21391593569
2015-05-13T18:55	-9.11002894258	-5.78687373082
2015-05-14T14:55	-9.11002894258	-5.78687373082
2015-05-15T10:55	-8.93814160404	-5.15662015618
2015-05-16T06:55	-8.93814160404	-5.78687373082
2015-05-17T02:55	-9.11002894258	-5.78687373082
2015-05-17T22:55	-9.11002894258	-5.78687373082
2015-05-18T18:55	-9.11002894258	-5.21391593569
2015-05-19T14:55	-9.11002894258	-5.2712117152
2015-05-20T10:55	-9.11002894258	-5.21391593569
2015-05-21T06:55	-8.93814160404	-5.2712117152
2015-05-22T02:55	-9.11002894258	-5.21391593569
2015-05-22T22:55	-8.88084582453	-5.2712117152
2015-05-23T18:55	-8.93814160404	-5.21391593569
2015-05-24T14:55	-8.93814160404	-5.21391593569
2015-05-25T10:55	-8.93814160404	-5.84416951033
2015-05-26T06:55	-9.11002894258	-5.78687373082
2015-05-27T02:55	-9.11002894258	-5.78687373082
2015-05-27T22:55	-8.93814160404	-5.78687373082
2015-05-28T18:55	-8.93814160404	-5.78687373082
2015-05-29T14:55	-8.88084582453	-5.15662015618
2015-05-30T10:55	-8.93814160404	-5.78687373082
2015-05-31T06:55	-9.11002894258	-5.78687373082
2015-06-01T02:55	-8.88084582453	-5.21391593569
2015-06-01T22:55	-9.11002894258	-5.78687373082
2015-06-02T18:55	-9.11002894258	-5.78687373082
2015-06-03T14:55	-9.11002894258	-5.78687373082
2015-06-04T10:55	-9.11002894258	-5.78687373082
2015-06-05T06:55	-9.11002894258	-5.78687373082
2015-06-06T02:55	-8.88084582453	-5.78687373082
2015-06-06T22:55	-8.88084582453	-5.15662015618
2015-06-07T18:55	-8.88084582453	-5.78687373082
2015-06-08T14:55	-8.88084582453	-5.15662015618
2015-06-09T10:55	-9.11002894258	-5.78687373082
2015-06-10T06:55	-8.93814160404	-5.78687373082
2015-06-11T02:55	-8.88084582453	-5.15662015618
2015-06-11T22:55	-8.93814160404	-5.78687373082
2015-06-12T18:55	-8.93814160404	-5.2712117152
2015-06-13T14:55	-8.93814160404	-5.21391593569
2015-06-14T10:55	-9.11002894258	-5.78687373082
2015-06-15T06:55	-8.88084582453	-5.21391593569
2015-06-16T02:55	-8.88084582453	-5.15662015618
2015-06-16T22:55	-8.93814160404	-5.15662015618
2015-06-17T18:55	-9.11002894258	-5.78687373082
2015-06-18T14:55	-8.88084582453	-5.21391593569
2015-06-19T10:55	-9.11002894258	-5.78687373082
2015-06-20T06:55	-8.88084582453	-5.21391593569
2015-06-21T02:55	-9.11002894258	-5.78687373082
2015-06-21T22:55	-8.93814160404	-5.21391593569
2015-06-22T18:55	-8.88084582453	-5.32850749472
2015-06-23T14:55	-9.11002894258	-5.21391593569
2015-06-24T10:55	-9.11002894258	-5.21391593569
2015-06-25T06:55	-9.11002894258	-5.21391593569
2015-06-26T02:55	-8.93814160404	-5.2712117152
2015-06-26T22:55	-9.11002894258	-5.21391593569
2015-06-27T18:55	-8.93814160404	-5.78687373082
2015-06-28T14:55	-8.93814160404	-5.21391593569
2015-06-29T10:55	-9.11002894258	-5.78687373082
2015-06-30T06:55	-8.93814160404	-5.15662015618
2015-07-01T02:55	-8.88084582453	-5.21391593569
2015-07-01T22:55	-9.11002894258	-5.78687373082
2015-07-02T18:55	-8.88084582453	-5.32850749472
2015-07-03T14:55	-8.93814160404	-5.2712117152
2015-07-04T10:55	-9.11002894258	-5.21391593569
2015-07-05T06:55	-9.11002894258	-5.21391593569
2015-07-06T02:55	-9.11002894258	-5.21391593569
2015-07-06T22:55	-8.93814160404	-5.2712117152
2015-07-07T18:55	-9.11002894258	-5.21391593569
2015-07-08T14:55	-8.93814160404	-5.21391593569
2015-07-09T10:55	-9.11002894258	-5.21391593569
2015-07-10T06:55	-8.93814160404	-5.2712117152
2015-07-11T02:55	-8.93814160404	-5.2712117152
2015-07-11T22:55	-8.93814160404	-5.2712117152
2015-07-12T18:55	-9.05273316307	-5.2712117152
2015-07-13T14:55	-9.11002894258	-5.2712117152
2015-07-14T10:55	-9.05273316307	-5.2712117152
2015-07-15T06:55	-8.93814160404	-5.21391593569
2015-07-16T02:55	-8.93814160404	-5.21391593569
2015-07-16T22:55	-9.11002894258	-5.21391593569
2015-07-17T18:55	-9.11002894258	-5.21391593569
2015-07-18T14:55	-8.88084582453	-5.32850749472
2015-07-19T10:55	-8.93814160404	-5.2712117152
2015-07-20T06:55	-8.93814160404	-5.2712117152
2015-07-21T02:55	-8.88084582453	-5.32850749472
