date	bat	vlt
2016-01-29T15:15	37	13.7
2016-02-01T03:15	37	13.7
2016-02-03T15:15	38	13.7
2016-02-06T03:15	38	13.5
2016-02-08T15:15	38	13.7
2016-02-11T03:15	38	13.7
2016-02-13T15:15	39	13.6
2016-02-16T03:15	39	13.7
2016-02-18T15:15	39	13.7
2016-02-21T03:15	39	13.7
2016-02-23T15:15	40	13.7
2016-02-26T03:15	40	13.7
2016-02-28T15:15	40	13.7
2016-03-02T03:15	40	13.7
2016-03-04T15:15	41	13.6
2016-03-07T03:15	41	13.7
2016-03-09T15:15	41	13.7
2016-03-12T03:15	41	13.7
2016-03-14T15:15	42	13.7
2016-03-17T03:15	42	13.7
2016-03-19T15:15	42	13.7
2016-03-22T03:15	42	13.7
2016-03-24T15:15	42	13.7
2016-03-27T03:15	43	13.7
2016-03-29T15:15	43	13.7
2016-04-01T03:15	43	13.7
2016-04-03T15:15	43	13.7
2016-04-06T03:15	44	13.7
2016-04-08T15:15	44	13.7
2016-04-11T03:15	44	13.7
2016-04-13T15:15	44	13.7
2016-04-16T03:15	44	13.7
2016-04-18T15:15	45	13.7
2016-04-21T03:15	45	13.7
2016-04-23T15:15	45	13.7
2016-04-26T03:15	45	13.7
2016-04-28T15:15	45	13.7
2016-05-01T03:15	46	13.7
2016-05-03T15:15	46	13.7
2016-05-06T03:15	46	13.6
2016-05-08T15:15	46	13.7
2016-05-11T03:15	47	13.7
2016-05-13T15:15	47	13.6
2016-05-16T03:15	47	13.7
2016-05-18T15:15	48	13.6
2016-05-21T03:15	48	13.7
2016-05-23T15:15	48	13.7
2016-05-26T03:15	48	13.7
2016-05-28T15:15	48	13.7
2016-05-31T03:15	49	13.7
2016-06-02T15:15	49	13.7
2016-06-05T03:15	49	13.7
2016-06-07T15:15	49	13.7
2016-06-10T03:15	50	13.7
2016-06-12T15:15	50	13.7
2016-06-15T03:15	50	13.7
2016-06-17T15:15	50	13.7
2016-06-20T03:15	50	13.7
2016-06-22T15:15	51	13.7
2016-06-25T03:15	51	13.5
2016-06-27T15:15	51	13.6
2016-06-30T03:15	51	13.7
2016-07-02T15:15	52	13.7
2016-07-05T03:15	52	13.7
2016-07-07T15:15	52	13.7
2016-07-10T03:15	52	13.5
2016-07-12T15:15	52	13.7
2016-07-15T03:15	53	13.7
2016-07-17T15:15	53	13.7
2016-07-20T03:15	53	13.7
2016-07-22T15:15	53	13.7
2016-07-25T03:15	53	13.7
2016-07-27T15:15	54	13.7
2016-07-30T03:15	54	13.7
2016-08-01T15:15	54	13.7
2016-08-04T03:15	54	13.7
2016-08-06T15:15	55	13.7
2016-08-09T03:15	55	13.7
2016-08-11T15:15	55	13.7
2016-08-14T03:15	55	13.7
2016-08-16T15:15	55	13.7
2016-08-19T03:15	56	13.7
2016-08-21T15:15	56	13.7
2016-08-24T03:15	56	13.7
2016-08-26T15:15	56	13.7
2016-08-29T03:15	57	13.7
2016-08-31T15:15	57	13.7
2016-09-03T03:15	57	13.7
2016-09-05T15:15	57	13.7
2016-09-08T03:15	57	13.7
2016-09-10T15:15	58	13.7
2016-09-13T03:15	58	13.7
2016-09-15T15:15	58	13.7
2016-09-18T03:15	58	13.7
2016-09-20T15:15	59	13.7
2016-09-23T03:15	59	13.7
2016-09-25T15:15	59	13.7
2016-09-28T03:15	59	13.7
2016-09-30T15:15	59	13.7
2016-10-03T03:15	60	13.7
2016-10-05T15:15	60	13.7
2016-10-08T03:15	60	13.7
2016-10-10T15:15	60	13.7
2016-10-13T03:15	61	13.5
2016-10-15T15:15	61	13.7
2016-10-18T03:15	61	13.7
2016-10-20T15:15	61	13.7
2016-10-23T03:15	62	13.6
2016-10-25T15:15	62	13.7
2016-10-28T03:15	62	13.7
2016-10-30T15:15	62	13.7
2016-11-02T03:15	63	13.7
2016-11-04T15:15	63	13.7
2016-11-07T03:15	63	13.7
2016-11-09T15:15	63	13.7
2016-11-12T03:15	63	13.7
2016-11-14T15:15	64	13.7
2016-11-17T03:15	64	13.7
2016-11-19T15:15	64	13.6
2016-11-22T03:15	64	13.7
2016-11-24T15:15	65	13.7
2016-11-27T03:15	65	13.7
2016-11-29T15:15	65	13.7
2016-12-02T03:15	65	13.7
2016-12-04T15:15	65	13.7
2016-12-07T03:15	66	13.7
2016-12-09T15:15	66	13.7
2016-12-12T03:15	66	13.7
2016-12-14T15:15	66	13.7
2016-12-17T03:15	67	13.7
2016-12-19T15:15	67	13.7
2016-12-22T03:15	67	13.7
2016-12-24T15:15	67	13.7
2016-12-27T03:15	67	13.7
2016-12-29T15:15	68	13.7
2017-01-01T03:15	68	13.7
2017-01-03T15:15	68	13.5
2017-01-06T03:15	68	13.7
2017-01-08T15:15	68	13.7
2017-01-11T03:15	69	13.7
2017-01-13T15:15	69	13.7
2017-01-16T03:15	69	13.7
2017-01-18T15:15	69	13.7
2017-01-21T03:15	70	13.7
2017-01-23T15:15	70	13.7
2017-01-26T03:15	70	13.7
2017-01-28T15:15	70	13.7
2017-01-31T03:15	70	13.7
2017-02-02T15:15	71	13.7
2017-02-05T03:15	71	13.7
2017-02-07T15:15	71	13.7
2017-02-10T03:15	71	13.7
2017-02-12T15:15	72	13.7
2017-02-15T03:15	72	13.7
2017-02-17T15:15	72	13.7
2017-02-20T03:15	72	13.7
2017-02-22T15:15	72	13.7
2017-02-25T03:15	73	13.7
2017-02-27T15:15	73	13.7
2017-03-02T03:15	73	13.7
2017-03-04T15:15	73	13.7
2017-03-07T03:15	74	13.7
2017-03-09T15:15	74	13.7
2017-03-12T03:15	74	13.7
2017-03-14T15:15	74	13.7
2017-03-17T03:15	74	13.7
2017-03-19T15:15	75	13.7
2017-03-22T03:15	75	13.7
2017-03-24T15:15	75	13.7
2017-03-27T03:15	75	13.7
2017-03-29T15:15	76	13.7
2017-04-01T03:15	76	13.7
2017-04-03T15:15	76	13.5
2017-04-06T03:15	76	13.7
2017-04-08T15:15	77	13.7
2017-04-11T03:15	77	13.7
2017-04-13T15:15	77	13.7
2017-04-16T03:15	77	13.7
2017-04-18T15:15	78	13.7
2017-04-21T03:15	78	13.7
2017-04-23T15:15	78	13.7
2017-04-26T03:15	78	13.7
2017-04-28T15:15	78	13.7
2017-05-01T03:15	79	13.7
2017-05-03T15:15	79	13.7
