date	pitch	roll
2014-11-01T15:55	2.80749319614	-0.74484513367
2014-11-02T11:55	2.80749319614	-0.74484513367
2014-11-03T07:55	2.80749319614	-0.74484513367
2014-11-04T03:55	2.75019741663	-0.74484513367
2014-11-04T23:55	2.80749319614	-0.74484513367
2014-11-05T19:55	2.75019741663	-0.74484513367
2014-11-06T15:55	2.80749319614	-0.74484513367
2014-11-07T11:55	2.80749319614	-0.74484513367
2014-11-08T07:55	2.80749319614	-0.687549354157
2014-11-09T03:55	2.80749319614	-0.74484513367
2014-11-09T23:55	2.80749319614	-0.74484513367
2014-11-10T19:55	2.80749319614	-0.687549354157
2014-11-11T15:55	2.80749319614	-0.74484513367
2014-11-12T11:55	2.75019741663	-0.74484513367
2014-11-13T07:55	2.80749319614	-0.687549354157
2014-11-14T03:55	2.80749319614	-0.74484513367
2014-11-14T23:55	2.75019741663	-0.74484513367
2014-11-15T19:55	2.80749319614	-0.74484513367
2014-11-16T15:55	2.80749319614	-0.74484513367
2014-11-17T11:55	2.75019741663	-0.74484513367
2014-11-18T07:55	2.75019741663	-0.74484513367
2014-11-19T03:55	2.80749319614	-0.74484513367
2014-11-19T23:55	2.80749319614	-0.74484513367
2014-11-20T19:55	2.80749319614	-0.74484513367
2014-11-21T15:55	2.80749319614	-0.74484513367
2014-11-22T11:55	2.80749319614	-0.74484513367
2014-11-23T07:55	2.80749319614	-0.74484513367
2014-11-24T03:55	2.80749319614	-0.74484513367
2014-11-24T23:55	2.80749319614	-0.74484513367
2014-11-25T19:55	2.80749319614	-0.74484513367
2014-11-26T15:55	2.80749319614	-0.74484513367
2014-11-27T11:55	2.75019741663	-0.74484513367
2014-11-28T07:55	2.75019741663	-0.74484513367
2014-11-29T03:55	2.80749319614	-0.74484513367
2014-11-29T23:55	2.75019741663	-0.74484513367
2014-11-30T19:55	2.80749319614	-0.74484513367
2014-12-01T15:55	2.80749319614	-0.74484513367
2014-12-02T11:55	2.80749319614	-0.74484513367
2014-12-03T07:55	2.80749319614	-0.74484513367
2014-12-04T03:55	2.75019741663	-0.74484513367
2014-12-04T23:55	2.80749319614	-0.74484513367
2014-12-05T19:55	2.80749319614	-0.74484513367
2014-12-06T15:55	2.80749319614	-0.74484513367
2014-12-07T11:55	2.80749319614	-0.74484513367
