date,ID,range_ID,bsl,tt,ssp1,ssp2,hrt1,hrt2,prs1,prs2,sal1,sal2,range,TAT
2014-10-31T04:15,2301,2303,,0.641881,,1522.1419104,,14.499309,8193.646,7871.262,38.6,38.6,1603.762,320.0
2014-10-31T06:15,2301,2303,,0.641879,,1522.14184378,,14.499125,8193.646,7871.579,38.6,38.6,1603.758,320.0
2014-10-31T08:15,2301,2303,977.215994613,0.641882,1522.7126826,1522.13365972,14.51252,14.496515,8193.958,7871.656,38.6,38.6,1603.764,320.0
2014-10-31T10:15,2301,2303,977.216512999,0.6418815,1522.71198883,1522.13833848,14.512318,14.498022,8193.927,7871.583,38.6,38.6,1603.763,320.0
2014-10-31T12:15,2301,2303,977.216790096,0.641881,1522.71181089,1522.14175028,14.512207,14.49918,8194.034,7871.415,38.6,38.6,1603.762,320.0
2014-10-31T14:15,2301,2303,977.219602522,0.641883,1522.71099777,1522.14183885,14.51195,14.499143,8194.037,7871.541,38.6,38.6,1603.766,320.0
2014-11-10T20:15,2301,2303,977.220933443,0.641879,1522.7193562,1522.15659963,14.513144,14.503038,8196.818,7872.982,38.6,38.6,1603.758,320.0
2014-11-10T22:15,2301,2303,977.222909852,0.64188,1522.72082682,1522.15654408,14.513622,14.503001,8196.787,7873.02,38.6,38.6,1603.76,320.0
2014-11-11T00:15,2301,2303,977.215907078,0.641876,1522.72022437,1522.15430228,14.513494,14.502303,8196.668,7873.008,38.6,38.6,1603.752,320.0
2014-11-11T02:15,2301,2303,977.217008226,0.641877,1522.71558717,1522.15762387,14.511895,14.503387,8196.944,7872.929,38.6,38.6,1603.754,320.0
2014-11-11T06:15,2301,2303,977.214988965,0.6418755,1522.72092383,1522.15311467,14.513567,14.501807,8196.953,7873.247,38.6,38.6,1603.751,320.0
2014-11-11T08:15,2301,2303,977.227166037,0.6418845,1522.71499671,1522.15428795,14.511675,14.502192,8197.011,7873.215,38.6,38.6,1603.769,320.0
2014-11-11T10:15,2301,2303,977.216459854,0.6418785,1522.71269769,1522.15169028,14.511031,14.501605,8196.859,7872.77,38.6,38.6,1603.757,320.0
2014-11-11T12:15,2301,2303,977.22457381,0.641883,1522.71479913,1522.15352427,14.51184,14.502303,8196.57,7872.533,38.6,38.6,1603.766,320.0
2014-11-11T14:15,2301,2303,977.219503201,0.64188,1522.71373845,1522.15301652,14.511601,14.502303,8196.387,7872.223,38.6,38.6,1603.76,320.0
2014-11-11T16:15,2301,2303,977.218827819,0.64188,1522.71528689,1522.14936562,14.512244,14.501219,8196.083,7872.101,38.6,38.6,1603.76,320.0
2014-11-11T18:15,2301,2303,977.227406624,0.641886,1522.71322522,1522.14969466,14.511638,14.501292,8196.002,7872.16,38.6,38.6,1603.772,320.0
2014-11-11T20:15,2301,2303,977.222380891,0.6418835,1522.71148409,1522.14763567,14.51116,14.50076,8195.868,7871.937,38.6,38.6,1603.767,320.0
2014-11-11T22:15,2301,2303,977.223198521,0.6418835,1522.71530033,1522.14636892,14.512465,14.500429,8195.662,7871.807,38.6,38.6,1603.767,320.0
2014-11-12T00:15,2301,2303,977.221333897,0.6418825,1522.71452641,1522.14607645,14.512244,14.50019,8195.619,7872.093,38.6,38.6,1603.765,320.0
2014-11-12T02:15,2301,2303,977.225216711,0.6418845,1522.71429412,1522.14891851,14.512153,14.501183,8195.654,7871.898,38.6,38.6,1603.769,320.0
2014-11-12T04:15,2301,2303,977.217915886,0.641881,1522.71305925,1522.14400933,14.511729,14.499639,8195.724,7871.902,38.6,38.6,1603.762,320.0
2014-11-12T06:15,2301,2303,977.220886978,0.6418815,1522.71543988,1522.14851354,14.512428,14.500814,8195.819,7872.368,38.6,38.6,1603.763,320.0
2014-11-12T08:15,2301,2303,977.221029114,0.6418815,1522.71541122,1522.14898488,14.512281,14.500907,8196.087,7872.475,38.6,38.6,1603.763,320.0
2014-11-12T10:15,2301,2303,977.221098606,0.641881,1522.71325168,1522.15373022,14.511601,14.502432,8196.09,7872.408,38.6,38.6,1603.762,320.0
2014-11-12T14:15,2301,2303,977.224356728,0.641885,1522.7131414,1522.14502088,14.511675,14.49986,8195.879,7872.09,38.6,38.6,1603.77,320.0
2014-11-12T16:15,2301,2303,977.229786326,0.6418875,1522.71467944,1522.1485407,14.512134,14.501017,8195.926,7871.99,38.6,38.6,1603.775,320.0
2014-11-12T18:15,2301,2303,977.233161992,0.6418905,1522.71348879,1522.14601897,14.511693,14.500245,8196.056,7871.951,38.6,38.6,1603.781,320.0
2014-11-12T20:15,2301,2303,977.226718244,0.641886,1522.71364092,1522.14713521,14.511748,14.500503,8196.042,7872.131,38.6,38.6,1603.772,320.0
2014-11-12T22:15,2301,2303,977.231095126,0.641889,1522.71072029,1522.14946062,14.510884,14.501219,8195.938,7872.159,38.6,38.6,1603.778,320.0
2014-11-13T00:15,2301,2303,977.226168902,0.6418865,1522.70972424,1522.14696704,14.510499,14.500337,8196.078,7872.351,38.6,38.6,1603.773,320.0
2014-11-13T02:15,2301,2303,977.231215523,0.6418895,1522.70861482,1522.14956861,14.510186,14.501238,8196.009,7872.188,38.6,38.6,1603.779,320.0
2014-11-13T04:15,2301,2303,977.222790385,0.6418855,1522.70701569,1522.14389249,14.509506,14.499271,8196.354,7872.546,38.6,38.6,1603.771,320.0
2014-11-13T06:15,2301,2303,977.220698434,0.6418835,1522.70969244,1522.14418569,14.510333,14.499253,8196.381,7872.76,38.6,38.6,1603.767,320.0
2014-11-13T08:15,2301,2303,977.216606018,0.6418815,1522.71051468,1522.14010125,14.510425,14.497893,8196.704,7872.91,38.6,38.6,1603.763,320.0
2014-11-13T10:15,2301,2303,977.223059875,0.6418855,1522.7128798,1522.13887213,14.511271,14.497526,8196.504,7872.873,38.6,38.6,1603.771,320.0
2014-11-13T12:15,2301,2303,977.240609588,0.6418975,1522.710292,1522.13921735,14.510388,14.497655,8196.64,7872.833,38.6,38.6,1603.795,320.0
2014-11-13T14:15,2301,2303,977.223588534,0.641886,1522.70673781,1522.14428521,14.509377,14.499382,8196.435,7872.57,38.6,38.6,1603.772,320.0
2014-11-13T16:15,2301,2303,977.222904158,0.6418855,1522.70635471,1522.14490734,14.509286,14.499474,8196.378,7872.771,38.6,38.6,1603.771,320.0
2014-11-13T18:15,2301,2303,977.225720927,0.6418855,1522.71460402,1522.14543744,14.511858,14.499694,8196.416,7872.667,38.6,38.6,1603.771,320.0
2014-11-13T20:15,2301,2303,977.222602211,0.6418845,1522.70822005,1522.14684478,14.509855,14.500135,8196.411,7872.669,38.6,38.6,1603.769,320.0
2014-11-13T22:15,2301,2303,977.220738212,0.6418825,1522.71053336,1522.14821117,14.510591,14.500558,8196.393,7872.681,38.6,38.6,1603.765,320.0
2014-11-14T00:15,2301,2303,977.223515728,0.6418835,1522.70726317,1522.15538817,14.509506,14.502854,8196.505,7872.6,38.6,38.6,1603.767,320.0
2014-11-14T02:15,2301,2303,977.220343578,0.6418805,1522.71371945,1522.15328207,14.511473,14.502212,8196.624,7872.562,38.6,38.6,1603.761,320.0
2014-11-14T04:15,2301,2303,977.224586164,0.6418835,1522.7143149,1522.15167568,14.511675,14.501568,8196.595,7872.833,38.6,38.6,1603.767,320.0
2014-11-14T06:15,2301,2303,977.223476745,0.6418825,1522.71346648,1522.15380988,14.511289,14.502101,8196.827,7873.1,38.6,38.6,1603.765,320.0
2014-11-14T08:15,2301,2303,977.21981426,0.641881,1522.71237659,1522.15060432,14.510995,14.501072,8196.733,7873.143,38.6,38.6,1603.762,320.0
2014-11-14T10:15,2301,2303,977.21777806,0.641879,1522.7142267,1522.15189726,14.51162,14.501403,8196.648,7873.289,38.6,38.6,1603.758,320.0
2014-11-14T12:15,2301,2303,977.223483635,0.641883,1522.71196895,1522.15295682,14.510921,14.502009,8196.628,7872.758,38.6,38.6,1603.766,320.0
2014-11-14T14:15,2301,2303,977.228237905,0.641885,1522.71396978,1522.15628171,14.511564,14.503093,8196.6,7872.681,38.6,38.6,1603.77,320.0
2014-11-14T16:15,2301,2303,977.22505308,0.641884,1522.71199792,1522.1530743,14.511013,14.502156,8196.467,7872.544,38.6,38.6,1603.768,320.0
2014-11-14T18:15,2301,2303,977.221837139,0.641881,1522.71440571,1522.15487735,14.511858,14.502763,8196.295,7872.465,38.6,38.6,1603.762,320.0
2014-11-14T20:15,2301,2303,977.227965218,0.641885,1522.71705676,1522.15234767,14.512557,14.501954,8196.555,7872.493,38.6,38.6,1603.77,320.0
2014-11-14T22:15,2301,2303,977.22262862,0.641882,1522.71449676,1522.15250967,14.511693,14.502009,8196.671,7872.485,38.6,38.6,1603.764,320.0
2014-11-15T00:15,2301,2303,977.22532433,0.641883,1522.71869747,1522.15196645,14.513108,14.501843,8196.486,7872.476,38.6,38.6,1603.766,320.0
2014-11-15T02:15,2301,2303,977.221752666,0.6418805,1522.71657373,1522.15481877,14.512483,14.50267,8196.404,7872.61,38.6,38.6,1603.761,320.0
2014-11-15T04:15,2301,2303,977.222258279,0.641881,1522.71532831,1522.15526715,14.512153,14.502781,8196.285,7872.668,38.6,38.6,1603.762,320.0
2014-11-15T06:15,2301,2303,977.222288767,0.641881,1522.71550696,1522.15518359,14.512153,14.502799,8196.394,7872.582,38.6,38.6,1603.762,320.0
2014-11-15T08:15,2301,2303,977.217490049,0.6418775,1522.71663936,1522.15570221,14.512465,14.502983,8196.479,7872.541,38.6,38.6,1603.755,320.0
2014-11-15T10:15,2301,2303,977.215898235,0.641877,1522.71414204,1522.15561063,14.511804,14.502946,8196.239,7872.557,38.6,38.6,1603.754,320.0
2014-11-15T12:15,2301,2303,977.226275596,0.641883,1522.71707261,1522.156553,14.512649,14.503277,8196.386,7872.489,38.6,38.6,1603.766,320.0
2014-11-15T14:15,2301,2303,977.219692612,0.6418785,1522.71728061,1522.15717983,14.512685,14.503442,8196.443,7872.551,38.6,38.6,1603.757,320.0
2014-11-15T16:15,2301,2303,977.222459176,0.6418815,1522.71442671,1522.15442285,14.511913,14.502523,8196.201,7872.654,38.6,38.6,1603.763,320.0
2014-11-15T18:15,2301,2303,977.222222488,0.6418805,1522.71520899,1522.15764586,14.512115,14.503681,8196.286,7872.371,38.6,38.6,1603.761,320.0
2014-11-15T20:15,2301,2303,977.220152367,0.6418795,1522.71452519,1522.15662329,14.511877,14.503314,8196.331,7872.46,38.6,38.6,1603.759,320.0
2014-11-15T22:15,2301,2303,977.225135304,0.6418825,1522.71630033,1522.15614401,14.512428,14.503112,8196.344,7872.56,38.6,38.6,1603.765,320.0
2014-11-16T00:15,2301,2303,977.218912942,0.6418785,1522.71563131,1522.15639948,14.512207,14.503148,8196.365,7872.646,38.6,38.6,1603.757,320.0
2014-11-16T02:15,2301,2303,977.227976039,0.6418835,1522.71906156,1522.15749089,14.513347,14.503479,8196.244,7872.669,38.6,38.6,1603.767,320.0
2014-11-16T04:15,2301,2303,977.221769058,0.64188,1522.71693899,1522.15687581,14.51252,14.50324,8196.555,7872.758,38.6,38.6,1603.76,320.0
2014-11-16T06:15,2301,2303,977.227351225,0.6418845,1522.71558282,1522.15427908,14.512079,14.502377,8196.584,7872.85,38.6,38.6,1603.769,320.0
2014-11-16T08:15,2301,2303,977.227953329,0.6418825,1522.71854153,1522.16268174,14.512869,14.504912,8196.855,7873.053,38.6,38.6,1603.765,320.0
2014-11-16T10:15,2301,2303,977.218727062,0.6418785,1522.71529878,1522.1561528,14.511877,14.502928,8196.803,7872.923,38.6,38.6,1603.757,320.0
2014-11-16T12:15,2301,2303,977.219923514,0.64188,1522.71362913,1522.15443491,14.511233,14.502339,8197.035,7873.019,38.6,38.6,1603.76,320.0
2014-11-16T14:15,2301,2303,977.226747896,0.6418845,1522.71328449,1522.15469654,14.511307,14.502468,8196.681,7872.928,38.6,38.6,1603.769,320.0
2014-11-16T16:15,2301,2303,977.222307693,0.641882,1522.71256359,1522.15344182,14.510976,14.501936,8196.884,7873.196,38.6,38.6,1603.764,320.0
2014-11-16T18:15,2301,2303,977.218769486,0.6418795,1522.71246539,1522.15437431,14.51094,14.502339,8196.894,7872.982,38.6,38.6,1603.759,320.0
2014-11-16T20:15,2301,2303,977.220639635,0.6418805,1522.71425309,1522.15367095,14.511601,14.502009,8196.701,7873.194,38.6,38.6,1603.761,320.0
2014-11-16T22:15,2301,2303,977.22196676,0.6418815,1522.71471511,1522.15260094,14.51162,14.501623,8196.946,7873.291,38.6,38.6,1603.763,320.0
2014-11-17T00:15,2301,2303,977.221154626,0.6418815,1522.71433393,1522.1504523,14.511509,14.500962,8196.929,7873.264,38.6,38.6,1603.763,320.0
2014-11-17T02:15,2301,2303,977.21750743,0.641879,1522.71352712,1522.15175339,14.511289,14.501329,8196.864,7873.345,38.6,38.6,1603.758,320.0
2014-11-17T04:15,2301,2303,977.224740238,0.6418855,1522.71156741,1522.14541728,14.510627,14.49929,8196.954,7873.44,38.6,38.6,1603.771,320.0
2014-11-17T06:15,2301,2303,977.216914023,0.6418805,1522.71247739,1522.14384121,14.510848,14.498849,8197.08,7873.335,38.6,38.6,1603.761,320.0
2014-11-17T08:15,2301,2303,977.220363937,0.6418865,1522.71171171,1522.12690068,14.510609,14.493576,8197.077,7873.243,38.6,38.6,1603.773,320.0
2014-11-17T10:15,2301,2303,977.225820354,0.641891,1522.71122084,1522.12304796,14.510462,14.492308,8197.063,7873.356,38.6,38.6,1603.782,320.0
2014-11-17T12:15,2301,2303,977.223861223,0.6418905,1522.70934608,1522.12119023,14.509837,14.491738,8197.133,7873.33,38.6,38.6,1603.781,320.0
2014-11-17T14:15,2301,2303,977.221864822,0.64189,1522.70304192,1522.12364242,14.507853,14.492345,8197.14,7873.647,38.6,38.6,1603.78,320.0
2014-11-17T16:15,2301,2303,977.222560737,0.641892,1522.69546486,1522.12389782,14.505408,14.492418,8197.266,7873.661,38.6,38.6,1603.784,320.0
2014-11-17T18:15,2301,2303,977.214730209,0.641891,1522.6989268,1522.10079128,14.506254,14.485087,8197.735,7873.808,38.6,38.6,1603.782,320.0
2014-11-17T20:15,2301,2303,977.224879262,0.6418965,1522.69729466,1522.10795314,14.505904,14.487402,8197.419,7873.679,38.6,38.6,1603.793,320.0
2014-11-17T22:15,2301,2303,977.224559309,0.6418965,1522.69105531,1522.11319119,14.503921,14.489093,8197.464,7873.589,38.6,38.6,1603.793,320.0
2014-11-18T00:15,2301,2303,977.222305069,0.6418975,1522.67957216,1522.11290302,14.500356,14.489038,8197.383,7873.52,38.6,38.6,1603.795,320.0
2014-11-18T02:15,2301,2303,977.228053031,0.6419015,1522.67818127,1522.11322886,14.499896,14.489129,8197.428,7873.542,38.6,38.6,1603.803,320.0
2014-11-18T04:15,2301,2303,977.219498517,0.6418965,1522.67335493,1522.115116,14.498407,14.489791,8197.376,7873.407,38.6,38.6,1603.793,320.0
2014-11-18T06:15,2301,2303,977.222715295,0.641888,1522.68495764,1522.1538461,14.502101,14.502028,8197.279,7873.264,38.6,38.6,1603.776,320.0
2014-11-18T08:15,2301,2303,977.222241376,0.6418795,1522.72244531,1522.15521565,14.514027,14.502487,8196.988,7873.208,38.6,38.6,1603.759,320.0
2014-11-18T10:15,2301,2303,977.227911627,0.641885,1522.71584395,1522.15339266,14.511987,14.501954,8196.922,7873.131,38.6,38.6,1603.77,320.0
2014-11-18T12:15,2301,2303,977.231273555,0.641887,1522.71375533,1522.15646728,14.511233,14.502928,8197.112,7873.115,38.6,38.6,1603.774,320.0
2014-11-18T14:15,2301,2303,977.228287641,0.641885,1522.71487559,1522.15553147,14.511656,14.502579,8196.974,7873.222,38.6,38.6,1603.77,320.0
2014-11-18T16:15,2301,2303,977.223563521,0.641881,1522.71490884,1522.15975175,14.511582,14.503828,8197.138,7873.371,38.6,38.6,1603.762,320.0
2014-11-18T18:15,2301,2303,977.223289922,0.6418805,1522.71895837,1522.15722397,14.512777,14.502946,8197.288,7873.542,38.6,38.6,1603.761,320.0
2014-11-19T00:15,2301,2303,977.226220807,0.6418835,1522.71454238,1522.15653976,14.511454,14.502817,8197.163,7873.375,38.6,38.6,1603.767,320.0
2014-11-19T02:15,2301,2303,977.222042624,0.6418795,1522.72029953,1522.15674079,14.513255,14.502946,8197.178,7873.247,38.6,38.6,1603.759,320.0
2014-11-19T04:15,2301,2303,977.222587988,0.64188,1522.71988463,1522.15648306,14.513016,14.502615,8197.389,7873.733,38.6,38.6,1603.76,320.0
2014-11-19T06:15,2301,2303,977.224031283,0.641881,1522.71901761,1522.15710293,14.51274,14.502891,8197.396,7873.575,38.6,38.6,1603.762,320.0
2014-11-19T08:15,2301,2303,977.222295578,0.64188,1522.71809094,1522.15736465,14.512557,14.503019,8197.186,7873.486,38.6,38.6,1603.76,320.0
2014-11-19T10:15,2301,2303,977.223701582,0.64188,1522.71952491,1522.16031102,14.512869,14.504086,8197.455,7873.211,38.6,38.6,1603.76,320.0
2014-11-19T12:15,2301,2303,977.224237042,0.6418815,1522.71806779,1522.15632197,14.512611,14.502781,8197.067,7873.312,38.6,38.6,1603.763,320.0
2014-11-19T14:15,2301,2303,977.218894654,0.641878,1522.71776205,1522.15658431,14.512465,14.502707,8197.164,7873.616,38.6,38.6,1603.756,320.0
2014-11-19T16:15,2301,2303,977.223546735,0.6418805,1522.71706056,1522.15992029,14.512189,14.503883,8197.272,7873.367,38.6,38.6,1603.761,320.0
2014-11-19T18:15,2301,2303,977.220639592,0.64188,1522.71637474,1522.15392169,14.512024,14.501972,8197.174,7873.419,38.6,38.6,1603.76,320.0
2014-11-19T20:15,2301,2303,977.218200681,0.6418775,1522.71715344,1522.15740193,14.512281,14.503112,8197.15,7873.328,38.6,38.6,1603.755,320.0
2014-11-19T22:15,2301,2303,977.21866931,0.6418775,1522.71902987,1522.15698652,14.512887,14.50291,8197.118,7873.467,38.6,38.6,1603.755,320.0
2014-11-20T00:15,2301,2303,977.220097375,0.641878,1522.72123585,1522.1568592,14.513457,14.502781,8197.357,7873.64,38.6,38.6,1603.756,320.0
2014-11-20T02:15,2301,2303,977.224450343,0.6418805,1522.72291212,1522.15688751,14.513806,14.502634,8197.702,7873.943,38.6,38.6,1603.761,320.0
2014-11-20T04:15,2301,2303,977.22632627,0.6418815,1522.72096925,1522.15992994,14.513089,14.503406,8197.909,7874.3,38.6,38.6,1603.763,320.0
2014-11-20T06:15,2301,2303,977.225433154,0.641881,1522.71999123,1522.16049643,14.512722,14.503515,8198.025,7874.434,38.6,38.6,1603.762,320.0
2014-11-20T08:15,2301,2303,977.224192353,0.6418805,1522.72337547,1522.15562094,14.51388,14.502266,8197.841,7873.885,38.6,38.6,1603.761,320.0
2014-11-20T10:15,2301,2303,977.21881387,0.641877,1522.7181736,1522.16066341,14.512446,14.504048,8197.452,7873.5,38.6,38.6,1603.754,320.0
2014-11-20T12:15,2301,2303,977.220181103,0.641879,1522.71718755,1522.15642336,14.512336,14.502836,8197.064,7873.267,38.6,38.6,1603.758,320.0
2014-11-20T14:15,2301,2303,977.221109957,0.641879,1522.71969834,1522.15680753,14.5132,14.503057,8196.918,7873.072,38.6,38.6,1603.758,320.0
2014-11-20T18:15,2301,2303,977.223838998,0.641882,1522.71633136,1522.15444638,14.512153,14.502339,8196.897,7873.026,38.6,38.6,1603.764,320.0
2014-11-20T20:15,2301,2303,977.218164048,0.641878,1522.71653227,1522.15553756,14.512281,14.502726,8196.771,7872.94,38.6,38.6,1603.756,320.0
2014-11-20T22:15,2301,2303,977.228019872,0.6418845,1522.71565439,1522.15629018,14.512171,14.503019,8196.449,7872.83,38.6,38.6,1603.769,320.0
2014-11-21T00:15,2301,2303,977.224839096,0.641882,1522.71804898,1522.15584501,14.51274,14.502891,8196.805,7872.807,38.6,38.6,1603.764,320.0
2014-11-21T02:15,2301,2303,977.227259224,0.6418835,1522.72016919,1522.15415144,14.513402,14.502358,8196.813,7872.809,38.6,38.6,1603.767,320.0
2014-11-21T04:15,2301,2303,977.22808836,0.6418845,1522.71690385,1522.15525496,14.512355,14.502487,8196.854,7873.232,38.6,38.6,1603.769,320.0
2014-11-21T06:15,2301,2303,977.223879808,0.6418815,1522.71574601,1522.15752936,14.511931,14.503222,8196.971,7873.192,38.6,38.6,1603.763,320.0
2014-11-21T08:15,2301,2303,977.226204114,0.641884,1522.71531282,1522.15334694,14.511729,14.501917,8197.099,7873.175,38.6,38.6,1603.768,320.0
2014-11-21T12:15,2301,2303,977.222225192,0.641881,1522.71487281,1522.15561925,14.511858,14.502817,8196.58,7872.813,38.6,38.6,1603.762,320.0
2014-11-21T14:15,2301,2303,977.22976171,0.6418855,1522.71566858,1522.15695937,14.511987,14.503222,8196.815,7872.844,38.6,38.6,1603.771,320.0
2014-11-21T16:15,2301,2303,977.217850419,0.6418795,1522.71314437,1522.15083321,14.51116,14.501201,8196.881,7873.032,38.6,38.6,1603.759,320.0
2014-11-21T18:15,2301,2303,977.220401313,0.6418805,1522.71462529,1522.15255672,14.511582,14.501623,8196.965,7873.264,38.6,38.6,1603.761,320.0
2014-11-21T20:15,2301,2303,977.221969475,0.6418825,1522.7136873,1522.14889455,14.51138,14.500465,8196.785,7873.279,38.6,38.6,1603.765,320.0
2014-11-21T22:15,2301,2303,977.21996511,0.6418815,1522.71559686,1522.14548534,14.511931,14.499565,8196.88,7872.947,38.6,38.6,1603.763,320.0
2014-11-22T00:15,2301,2303,977.229774433,0.641888,1522.71578736,1522.14502565,14.511858,14.499363,8197.138,7873.059,38.6,38.6,1603.776,320.0
2014-11-22T02:15,2301,2303,977.227842036,0.641887,1522.71315175,1522.14638239,14.511013,14.499731,8197.171,7873.172,38.6,38.6,1603.774,320.0
2014-11-22T04:15,2301,2303,977.221109323,0.6418825,1522.71370355,1522.14619922,14.511105,14.499639,8197.329,7873.239,38.6,38.6,1603.765,320.0
2014-11-22T06:15,2301,2303,977.211792711,0.6418795,1522.70763699,1522.1374686,14.509193,14.496864,8197.341,7873.303,38.6,38.6,1603.759,320.0
2014-11-22T08:15,2301,2303,977.219008698,0.641885,1522.70703157,1522.13446886,14.508992,14.495854,8197.362,7873.435,38.6,38.6,1603.77,320.0
2014-11-22T10:15,2301,2303,977.221626915,0.641885,1522.70770627,1522.14194952,14.509396,14.498242,8196.989,7873.36,38.6,38.6,1603.77,320.0
2014-11-22T12:15,2301,2303,977.220263333,0.641883,1522.70881371,1522.1460795,14.509782,14.499694,8196.915,7873.059,38.6,38.6,1603.766,320.0
2014-11-22T14:15,2301,2303,977.229441186,0.6418885,1522.71051392,1522.1468863,14.51026,14.499933,8197.024,7873.087,38.6,38.6,1603.777,320.0
2014-11-22T16:15,2301,2303,977.22155955,0.6418835,1522.70828835,1522.14827084,14.509653,14.500319,8196.845,7873.182,38.6,38.6,1603.767,320.0
2014-11-22T18:15,2301,2303,977.22195461,0.6418825,1522.71513154,1522.14740509,14.511895,14.50008,8196.666,7873.118,38.6,38.6,1603.765,320.0
2014-11-22T20:15,2301,2303,977.222624005,0.6418825,1522.71450174,1522.15011936,14.511675,14.501109,8196.709,7872.775,38.6,38.6,1603.765,320.0
2014-11-22T22:15,2301,2303,977.222865707,0.641882,1522.71434293,1522.15340184,14.511656,14.502192,8196.649,7872.674,38.6,38.6,1603.764,320.0
2014-11-23T00:15,2301,2303,977.221917638,0.6418825,1522.71024962,1522.15216824,14.510351,14.501715,8196.686,7872.848,38.6,38.6,1603.765,320.0
2014-11-23T02:15,2301,2303,977.226923309,0.641885,1522.71393462,1522.15222229,14.511399,14.501715,8196.899,7872.881,38.6,38.6,1603.77,320.0
2014-11-23T04:15,2301,2303,977.218432598,0.6418795,1522.7149164,1522.15087579,14.511675,14.501201,8196.962,7873.058,38.6,38.6,1603.759,320.0
2014-11-23T06:15,2301,2303,977.219522518,0.641881,1522.71518475,1522.14688955,14.511766,14.499951,8196.949,7873.054,38.6,38.6,1603.762,320.0
2014-11-23T08:15,2301,2303,977.220842681,0.6418815,1522.71757374,1522.1462433,14.512446,14.499694,8197.086,7873.159,38.6,38.6,1603.763,320.0
2014-11-23T10:15,2301,2303,977.224645877,0.6418835,1522.71554114,1522.15063633,14.511931,14.501329,8196.846,7872.663,38.6,38.6,1603.767,320.0
2014-11-23T12:15,2301,2303,977.22679619,0.6418845,1522.7134617,1522.15466988,14.511564,14.502615,8196.29,7872.626,38.6,38.6,1603.769,320.0
2014-11-23T14:15,2301,2303,977.218811685,0.6418795,1522.71431079,1522.1526617,14.511822,14.502101,8196.307,7872.399,38.6,38.6,1603.759,320.0
2014-11-23T16:15,2301,2303,977.217783408,0.6418775,1522.71663369,1522.1566216,14.512611,14.50335,8196.192,7872.389,38.6,38.6,1603.755,320.0
2014-11-23T18:15,2301,2303,977.222336444,0.64188,1522.71408344,1522.16149651,14.511748,14.504728,8196.312,7872.687,38.6,38.6,1603.76,320.0
2014-11-23T20:15,2301,2303,977.222313543,0.6418815,1522.71420121,1522.15419459,14.511785,14.502707,8196.312,7872.157,38.6,38.6,1603.763,320.0
2014-11-23T22:15,2301,2303,977.223160802,0.6418805,1522.71845975,1522.15732006,14.513126,14.503644,8196.306,7872.244,38.6,38.6,1603.761,320.0
2014-11-24T00:15,2301,2303,977.224590748,0.641882,1522.7156709,1522.15744782,14.512446,14.503644,8195.925,7872.322,38.6,38.6,1603.764,320.0
2014-11-24T02:15,2301,2303,977.224665944,0.6418825,1522.71439293,1522.1565881,14.512079,14.503571,8195.858,7871.939,38.6,38.6,1603.765,320.0
2014-11-24T04:15,2301,2303,977.223149534,0.641881,1522.71445223,1522.15891857,14.512024,14.504177,8196.001,7872.184,38.6,38.6,1603.762,320.0
2014-11-24T06:15,2301,2303,977.219625622,0.641879,1522.71584671,1522.15603305,14.512355,14.503001,8196.209,7872.708,38.6,38.6,1603.758,320.0
2014-11-24T08:15,2301,2303,977.221714883,0.64188,1522.71498881,1522.15865582,14.511931,14.503883,8196.509,7872.595,38.6,38.6,1603.76,320.0
2014-11-24T10:15,2301,2303,977.222999258,0.641882,1522.71327938,1522.15488058,14.51162,14.502799,8196.07,7872.397,38.6,38.6,1603.764,320.0
2014-11-24T12:15,2301,2303,977.22569574,0.641883,1522.71474718,1522.15707065,14.512042,14.503773,8196.146,7871.841,38.6,38.6,1603.766,320.0
2014-11-24T14:15,2301,2303,977.226380532,0.6418845,1522.71648213,1522.15035704,14.51274,14.501587,8195.849,7871.991,38.6,38.6,1603.769,320.0
2014-11-24T16:15,2301,2303,977.225344381,0.641883,1522.7144439,1522.15627933,14.51206,14.503314,8195.926,7872.25,38.6,38.6,1603.766,320.0
2014-11-24T18:15,2301,2303,977.221611751,0.641881,1522.71674615,1522.15183662,14.512704,14.501972,8196.08,7872.146,38.6,38.6,1603.762,320.0
2014-11-24T20:15,2301,2303,977.214975594,0.6418765,1522.71628715,1522.15296431,14.512446,14.502212,8196.301,7872.368,38.6,38.6,1603.753,320.0
2014-11-24T22:15,2301,2303,977.222790627,0.6418805,1522.71608914,1522.15853594,14.512391,14.503975,8196.287,7872.343,38.6,38.6,1603.761,320.0
2014-11-25T00:15,2301,2303,977.225112269,0.641883,1522.71482203,1522.15517852,14.512134,14.502854,8196.013,7872.472,38.6,38.6,1603.766,320.0
2014-11-25T02:15,2301,2303,977.218446713,0.641879,1522.71389385,1522.15431252,14.511656,14.502707,8196.375,7872.229,38.6,38.6,1603.758,320.0
2014-11-25T04:15,2301,2303,977.224884978,0.6418825,1522.71383663,1522.15782622,14.51162,14.503608,8196.41,7872.623,38.6,38.6,1603.765,320.0
2014-11-25T06:15,2301,2303,977.224749078,0.641882,1522.71938648,1522.15422812,14.513291,14.50245,8196.551,7872.677,38.6,38.6,1603.764,320.0
2014-11-25T08:15,2301,2303,977.217755152,0.641877,1522.7160163,1522.15952152,14.512226,14.504104,8196.563,7872.694,38.6,38.6,1603.754,320.0
